"V1","V2","V3"
-9.2182,66.621,11.902
-9.6518,66.087,12.933
-11.26,65.376,12.916
-12.344,64.941,11.849
-12.541,64.556,12.926
-11.249,52.157,2.01
-10.354,52.563,2.9862
-12.465,51.374,-0.36105
-11.993,51.753,0.86722
-11.905,52.697,1.5646
-11.935,53.578,0.91592
-11.679,53.744,2.2908
-12.415,50.622,-3.03
-12.605,51.021,-1.7105
-11.221,49.615,-5.3148
-11.935,50.148,-4.2081
-11.719,51.307,-3.6735
-10.8,51.979,-4.2491
-11.405,52.476,-3.1299
-11.948,53.265,-0.48808
-11.374,54.352,0.19998
-12.338,52.128,-1.1239
-11.723,52.912,-1.8839
-10.898,53.619,-2.5374
-10.519,55.148,-0.47992
-10.722,55.499,0.90419
-9.9598,54.289,-3.023
-10.336,54.693,-1.8227
-9.6448,55.816,-1.0675
-8.7287,56.534,-1.5795
-8.9475,56.99,-0.36411
-9.4184,48.461,-7.1688
-10.408,49.029,-6.2915
-6.9133,47.143,-8.818
-8.2472,47.81,-8.0071
-8.0525,48.932,-7.4563
-6.3724,49.364,-7.6877
-7.7782,50.059,-6.8929
-4.1927,46.269,-11.345
-5.399,46.534,-9.7989
-4.2184,46.092,-13.248
-4.5479,47.388,-13.008
-4.9035,48.668,-12.688
-4.8167,48.904,-8.9435
-4.5869,50.179,-8.5625
-5.1532,47.677,-9.3468
-4.1225,48.906,-10.958
-5.228,49.967,-12.285
-4.3946,51.655,-10.379
-4.4254,51.543,-8.1965
-5.5261,51.322,-11.802
-5.7141,52.618,-11.293
-5.81,53.984,-10.738
-8.2358,56.045,-2.7491
-7.6779,57.268,-2.0969
-9.3165,53.718,-4.0728
-8.8124,54.861,-3.4335
-7.5394,55.505,-3.7693
-6.4706,54.957,-4.6562
-6.2493,56.373,-4.1742
-9.9877,51.347,-5.2438
-9.7043,52.528,-4.6739
-10.194,50.196,-5.7739
-8.9956,50.722,-6.1066
-7.5347,51.191,-6.3261
-6.8694,53.561,-5.1711
-5.2621,54.442,-5.6376
-8.4214,53.055,-4.9591
-7.209,52.357,-5.7373
-5.8261,51.727,-6.627
-4.295,54.26,-7.4008
-4.2748,55.711,-6.8774
-4.3948,52.815,-7.8155
-4.6476,54.26,-9.4712
-5.7729,55.302,-10.257
-6.7011,58.244,-2.7728
-6.9547,58.586,-1.6083
-5.218,57.529,-4.8926
-6.0658,57.908,-3.8432
-6.0588,59.48,-3.5908
-5.6643,60.856,-4.5488
-6.0042,61.126,-3.4642
-4.47,57.054,-8.3741
-4.4026,57.273,-6.401
-5.5133,56.752,-9.782
-5.0834,58.221,-9.3233
-4.5954,59.844,-8.8011
-4.924,60.595,-5.6306
-5.1606,62.346,-5.3899
-4.6604,58.875,-5.9353
-4.3597,60.249,-7.1545
-4.1908,61.635,-8.2615
-4.5211,64.017,-6.4573
-5.292,64.157,-5.2044
-4.1007,63.671,-7.9116
-4.4392,65.783,-7.8645
-5.6913,67.524,-8.1583
-12.157,65.481,10.808
-13.41,64.457,10.773
-8.8133,67.314,10.924
-10.673,66.514,10.989
-11.965,66.237,9.9284
-11.796,67.18,9.1086
-13.191,65.902,8.9657
-6.0143,65.333,8.881
-6.7853,67.007,10.103
-7.3495,61.83,7.6067
-6.5015,63.415,8.0642
-6.6203,64.893,7.7094
-7.17,64.456,6.6799
-6.7996,66.446,7.3114
-9.9181,68.293,8.9743
-11.432,68.239,8.0618
-8.2574,67.936,9.6819
-7.8304,68.206,8.2403
-7.5111,68.062,6.7372
-11.045,68.946,6.4193
-12.85,68.2,7.0444
-7.1952,67.657,5.2067
-8.9057,68.912,5.6796
-10.53,68.837,4.5609
-10.166,68.191,2.8534
-11.963,68.188,3.4632
-8.8862,59.17,6.7698
-8.1633,60.47,7.1898
-10.106,56.529,5.9138
-9.5232,57.826,6.3406
-9.519,59.009,5.8062
-9.8826,58.796,4.7045
-9.2894,60.13,5.2039
-10.523,54.216,4.6189
-10.437,55.298,5.3223
-10.452,53.261,3.7958
-11.226,53.955,3.5621
-11.329,54.878,2.9969
-10.396,57.414,4.2062
-9.8187,58.501,3.5424
-10.677,56.35,4.8691
-10.891,56.095,3.6547
-10.816,55.834,2.3294
-9.5128,57.995,2.3381
-9.0055,59.369,2.9387
-10.049,56.688,1.6383
-9.1631,57.526,0.99602
-8.2315,58.247,0.41767
-8.1171,67.86,2.4947
-9.7852,67.584,1.5091
-6.8873,65.449,4.9691
-6.8524,67.12,3.8613
-6.3951,66.475,2.4627
-5.8887,64.418,2.5638
-5.9883,65.96,1.0981
-7.9653,62.833,6.1471
-7.4543,64.135,5.6196
-8.1496,61.673,6.7095
-8.6834,61.456,5.6863
-8.779,61.242,4.5971
-6.9255,63.182,3.4508
-6.1785,62.575,2.2138
-7.405,63.69,4.5177
-8.0042,62.176,4.0052
-8.5232,60.763,3.4576
-6.8035,60.936,1.7556
-5.6264,61.979,0.70511
-7.9898,60.183,2.3739
-7.4608,59.528,1.0743
-7.1873,58.971,-0.28132
-9.1663,67.456,0.25523
-11.14,67.258,0.58552
-5.6758,65.428,-0.42697
-7.0779,66.987,0.0046315
-8.3099,67.85,-0.84396
-7.4674,68.154,-2.2147
-9.5272,68.793,-1.7286
-5.5348,61.609,-0.93116
-5.2901,63.428,-0.63966
-6.2299,59.963,-1.1386
-5.8783,61.31,-2.2261
-5.9857,62.773,-3.234
-6.2094,66.547,-2.703
-6.8984,68.189,-3.7277
-5.7062,64.957,-1.8247
-5.9565,64.58,-3.009
-5.8299,64.331,-4.1162
-6.4159,68.003,-5.1701
-8.2886,69.164,-5.1963
-5.5215,66.122,-5.1183
-6.0218,67.857,-6.6764
-7.7338,68.256,-8.4064
-14.509,64.075,9.7405
-14.591,63.528,10.85
-14.437,65.849,8.1603
-14.48,64.809,8.8168
-15.702,63.937,8.9108
-16.981,64.25,8.4111
-16.961,63.412,9.2744
-14.15,68.1,6.1212
-14.336,67.059,7.4095
-13.234,67.598,2.6164
-13.744,68.208,4.2542
-15.394,68.136,5.1155
-16.606,68.258,4.2225
-16.952,67.782,6.018
-17.019,65.353,7.793
-18.329,64.959,8.2017
-15.722,66.105,7.5581
-17.012,66.587,7.118
-18.416,67.388,6.5568
-19.673,65.773,7.9569
-19.601,64.72,8.7028
-19.908,68.057,5.6057
-19.808,67.021,7.0418
-21.25,66.687,7.4079
-22.993,67.031,6.1962
-22.713,66.409,7.7081
-12.278,67.579,-0.21837
-12.867,67.116,1.0871
-10.896,69.471,-3.0602
-11.553,68.674,-1.4224
-13.529,68.533,-1.0331
-15.021,69.14,-2.4234
-15.36,68.498,-0.65439
-10.073,68.818,-6.7493
-10.373,69.39,-5.0044
-9.7151,68.157,-8.168
-11.613,67.737,-7.7098
-13.263,67.293,-7.143
-14.521,68.992,-4.4021
-16.556,68.477,-3.9716
-12.531,69.301,-4.7328
-13.921,68.126,-5.9745
-14.961,66.727,-6.5105
-17.536,67.033,-4.828
-18.387,67.829,-3.3349
-16.555,66.199,-5.8263
-18.232,65.669,-5.1462
-19.849,65.114,-4.3172
-22.918,67.023,4.4271
-24.071,65.87,4.6262
-19.756,68.442,3.8127
-21.457,67.919,4.1656
-22.319,66.397,2.8888
-21.666,65.773,1.693
-22.163,64.454,2.2956
-16.178,68.059,2.5323
-17.914,68.463,3.2077
-14.481,67.492,1.7707
-15.729,67.973,0.90009
-17.267,68.527,-0.26082
-20.773,67.156,0.92489
-21.257,65.476,0.33273
-19.368,68.332,1.9933
-19.205,68.272,0.2526
-18.901,68.159,-1.5915
-21.093,65.522,-1.1051
-21.349,64.009,-0.031165
-20.043,66.84,-2.3584
-20.685,65.501,-2.7867
-21.191,64.289,-2.9993
-23.881,63.932,3.9042
-24.938,64.687,5.0357
-21.846,62.949,1.9836
-22.791,63.423,2.9924
-23.333,62.281,3.6852
-22.933,60.916,3.4902
-23.949,61.315,4.3829
-21.484,62.871,-0.35716
-21.45,62.805,0.88116
-21.71,63.073,-1.6046
-21.753,61.81,-0.59105
-21.81,60.624,0.26899
-22.233,60.698,2.5328
-22.722,59.662,3.2304
-21.747,61.697,1.687
-21.784,60.553,1.3883
-21.963,59.486,1.0824
-22.675,58.513,2.9064
-23.365,58.727,3.8567
-22.272,58.413,1.84
-22.803,57.371,2.4962
-23.408,56.234,3.1292
-5.2612,53.191,23.465
-4.917,51.739,24.423
-6.095,55.702,22.244
-5.7483,54.498,22.768
-4.8518,54.189,24.161
-4.3937,55.233,24.905
-4.242,53.65,25.827
-6.3313,58.153,21.296
-6.2344,56.886,21.768
-6.4334,60.783,20.55
-6.42,59.453,20.93
-5.7943,59.48,22.101
-5.4726,61.066,23.155
-5.1436,59.648,23.416
-4.6753,56.753,24.257
-4.0159,56.473,25.85
-5.4881,56.851,22.927
-4.8929,58.166,23.749
-4.6272,59.69,24.898
-3.8862,57.883,26.951
-3.6794,56.105,27.579
-5.1479,61.116,26.208
-4.3468,59.621,26.54
-4.3968,59.379,28.223
-5.8465,60.38,29.179
-4.6278,59.028,29.779
-6.6897,63.87,19.78
-6.4408,62.276,20.209
-9.0725,65.814,17.698
-7.5766,65.323,18.973
-7.8542,65.195,20.43
-9.5695,65.578,20.851
-8.1732,64.989,21.96
-11.713,64.954,15.251
-10.504,65.503,16.436
-13.686,63.795,13.033
-12.706,64.359,14.109
-12.869,64.328,15.341
-13.938,63.803,15.513
-13.026,64.496,16.639
-10.914,65.588,19.46
-11.209,65.335,21.172
-10.688,65.603,17.836
-12.062,65.181,17.972
-13.278,64.798,18.148
-12.616,64.829,21.414
-11.565,64.492,22.86
-14.45,64.39,18.361
-13.572,64.783,19.844
-13.838,64.15,21.74
-14.887,63.466,22.108
-13.927,62.589,23.118
-7.3196,61.062,28.419
-7.8327,60.313,29.487
-6.3383,62.29,25.917
-6.835,61.711,27.26
-8.8044,61.224,27.51
-10.024,61.238,26.494
-10.302,60.212,27.164
-6.0564,62.55,22.918
-6.0545,62.575,24.415
-6.2686,62.413,21.482
-6.9631,63.902,22.565
-8.6031,64.527,23.507
-9.7097,62.314,25.799
-11.094,61.252,25.501
-7.7265,63.047,25.492
-9.1438,63.552,24.864
-10.437,64.059,23.985
-12.069,61.431,24.624
-12.106,60.186,24.976
-11.944,62.971,24.013
-13.011,61.927,23.838
-13.934,60.945,23.624
-9.4654,59.468,29.217
-8.2247,59.576,30.517
-11.289,59.161,26.72
-10.419,59.285,27.963
-10.61,58.476,28.805
-11.503,57.562,28.473
-10.812,57.827,29.838
-12.948,59.336,24.6
-12.11,59.169,25.566
-14.879,60.211,23.569
-13.914,59.63,23.936
-13.87,58.419,24.332
-14.816,57.625,24.18
-13.835,57.318,24.918
-12.184,57.346,27.214
-12.329,56.628,28.222
-12.151,58.179,26.287
-12.981,57.292,25.99
-13.86,56.358,25.766
-13.117,55.646,28.072
-12.497,55.936,29.384
-14.776,55.409,25.715
-13.866,55.401,26.812
-13.979,54.613,27.938
-14.925,53.721,27.943
-14.217,54.064,29.17
-15.777,62.847,11.142
-14.69,63.202,12.034
-18.281,63.212,9.873
-16.991,62.819,10.371
-16.97,62.545,11.604
-18.166,62.791,12.164
-17.021,62.606,12.824
-20.896,64.71,9.2721
-19.549,63.891,9.5557
-24.224,66.065,7.9852
-22.399,65.575,8.8941
-22.208,64.917,9.9446
-23.665,65.13,10.655
-22.009,64.549,11.036
-19.333,63.276,11.668
-19.286,63.416,12.907
-19.45,63.352,10.562
-20.628,63.875,11.324
-21.903,64.433,12.181
-20.567,64.096,13.701
-19.329,63.67,14.141
-23.456,64.506,13.139
-21.912,64.427,13.385
-22.027,64.25,14.722
-23.331,63.086,15.535
-22.113,63.795,16.032
-25.652,63.437,5.5862
-25.616,65.253,6.5787
-24.622,60.288,4.9991
-25.085,61.732,5.2227
-26.39,62.389,6.2533
-27.092,61.295,6.9079
-27.434,62.899,7.759
-24.113,57.778,4.3921
-24.284,58.974,4.6958
-24.032,55.263,3.6832
-24.003,56.554,4.0648
-24.868,56.824,4.8658
-25.638,55.935,5.3283
-25.861,57.194,5.6221
-26.571,59.845,6.3621
-27.794,60.308,7.5514
-25.401,59.415,5.5301
-26.205,58.517,5.9897
-27.006,57.633,6.4512
-28.337,59.26,8.2516
-28.405,60.453,9.3403
-27.72,56.733,7.061
-28.059,57.984,7.54
-28.64,58.254,9.1212
-28.586,57.263,9.9271
-28.011,58.176,10.851
-24.124,62.189,14.844
-23.512,61.206,15.585
-24.921,64.103,12.862
-24.596,63.16,13.976
-24.517,61.247,14.011
-24.9,60.557,13.265
-23.946,59.7,13.681
-25.517,65.192,10.043
-25.228,64.768,11.512
-25.741,65.441,8.3721
-27.024,64.395,8.9279
-27.812,63.049,9.7517
-26.007,61.509,12.701
-25.434,59.939,12.62
-26.14,63.357,12.357
-27.142,62.498,11.616
-27.989,61.514,10.545
-26.186,59.401,12.16
-24.876,58.626,12.52
-27.651,60.103,11.252
-27.143,58.865,11.62
-26.571,57.728,11.911
-23.035,59.557,15.262
-23.004,60.428,16.341
-23.415,58.373,13.407
-23.169,58.947,14.266
-22.571,58.163,14.984
-22.269,56.852,14.924
-22.249,57.502,15.965
-24.505,57.394,12.436
-23.898,57.866,12.812
-26.137,56.627,12.077
-25.2,56.943,12.232
-24.234,56.138,12.434
-24.128,54.906,12.602
-23.435,55.268,12.78
-22.437,56.284,13.962
-22.094,55.538,14.984
-23.052,57.087,13.227
-22.849,55.784,13.232
-22.808,54.397,13.38
-22.106,54.238,15.209
-22.088,54.906,16.173
-22.931,53.049,13.711
-22.357,53.56,14.3
-22.253,52.821,15.46
-22.659,51.429,15.768
-22.529,52.136,16.668
-15.811,53.603,26.912
-15.956,52.963,28.118
-15.815,55.669,24.927
-15.798,54.529,25.833
-16.893,53.927,26.235
-17.91,54.688,25.951
-17.955,53.576,26.852
-15.906,58.156,23.884
-15.846,56.905,24.275
-15.866,60.926,23.369
-15.875,59.467,23.66
-16.909,58.949,23.956
-17.957,59.975,24.223
-17.928,58.549,24.472
-17.905,55.848,25.284
-18.918,55.63,26.031
-16.945,56.279,24.686
-17.948,57.17,24.799
-18.959,58.236,25.14
-19.964,56.702,26.249
-19.929,55.51,26.803
-20.204,59.528,25.426
-20.1,58.041,25.846
-21.294,57.907,26.499
-23.161,59.008,26.096
-22.79,57.81,26.973
-15.864,63.963,20.751
-15.888,62.744,22.549
-15.271,63.727,17.084
-15.623,64.129,18.75
-16.747,64.022,19.39
-17.621,63.824,18.284
-17.928,63.907,20.188
-14.886,63.172,14.544
-15.031,63.37,15.779
-14.806,63.16,13.295
-15.904,62.797,13.677
-17.023,62.804,14.154
-17.317,63.416,16.747
-18.527,63.768,17.5
-16.119,63.2,16.171
-17.054,63.017,15.402
-18.161,63.262,14.72
-19.514,63.846,16.857
-19.869,63.799,18.405
-19.34,63.8,15.46
-20.776,63.951,16.405
-22.141,63.038,17.212
-23.443,60.056,24.862
-24.63,59.003,24.479
-20.526,61.127,24.636
-21.942,60.714,24.928
-23.328,60.711,23.331
-22.943,61.036,21.892
-23.56,59.56,21.652
-18.013,61.724,23.607
-19.193,61.432,24.163
-16.913,62.153,23.024
-18.027,63.212,22.129
-19.144,63.664,20.955
-21.874,62.296,21.898
-22.488,61.31,20.598
-20.654,62.426,23.273
-20.547,63.172,21.58
-20.216,63.594,19.966
-22.234,61.717,19.428
-22.534,60.066,19.375
-21.247,63.105,19.123
-22.136,62.289,18.286
-22.709,61.306,17.384
-24.791,57.921,22.76
-25.444,57.6,24.116
-23.152,58.278,20.417
-23.97,58.123,21.547
-24.219,56.672,21.478
-23.679,55.586,20.489
-24.565,55.324,21.562
-22.387,59.036,18.22
-22.614,58.614,19.32
-22.572,59.638,17.213
-22.312,58.186,17.085
-22.178,56.902,17.09
-22.982,55.923,19.459
-23.242,54.657,19.573
-22.726,57.221,19.319
-22.466,56.388,18.286
-22.27,55.614,17.215
-22.962,53.807,18.668
-23.585,53.431,19.738
-22.45,54.291,17.421
-22.705,52.998,17.648
-23.066,51.61,17.839
-17.068,52.58,28.495
-16.166,52.756,29.345
-18.96,53.607,27.583
-18.003,52.856,27.894
-18.141,52.528,29.083
-19.087,52.689,29.726
-18.287,52.538,30.284
-20.944,55.559,27.542
-19.884,54.513,27.457
-24.355,57.392,27.051
-22.429,56.678,27.631
-22.183,55.701,28.312
-23.566,55.669,28.797
-21.936,54.944,29.025
-19.845,53.196,29.332
-19.92,53.046,30.466
-19.866,53.728,28.351
-20.749,54.005,29.11
-21.823,54.361,29.94
-20.849,53.419,31.305
-20.088,53.064,31.76
-23.12,54.54,30.652
-21.776,53.97,30.966
-21.954,53.709,32.14
-23.288,53.707,33.013
-22.152,53.381,33.609
-25.842,56.011,23.863
-25.73,57.019,25.476
-24.835,53.975,21.564
-25.395,54.962,22.611
-26.026,54.415,23.873
-25.827,52.794,24.01
-26.174,53.714,25.2
-24.035,52.286,19.836
-24.401,53.121,20.686
-23.595,50.43,17.961
-23.789,51.392,18.921
-24.607,51.039,19.904
-25.076,49.847,20.064
-25.237,50.629,20.99
-25.609,52.055,22.949
-25.416,51.388,24.216
-25.204,52.661,21.698
-25.396,51.347,21.916
-25.319,50.002,22.276
-24.939,50.099,24.318
-25.113,50.802,25.297
-24.974,48.769,22.605
-24.894,49.441,23.47
-24.517,48.91,24.461
-24.199,47.793,24.579
-24.288,48.441,25.437
-24.629,53.693,32.176
-24.763,53.111,33.523
-24.775,54.56,30.004
-24.642,54.094,31.047
-25.697,52.905,30.954
-25.815,51.777,29.599
-26.015,51.505,30.769
-25.389,55.651,27.98
-25.059,55.066,28.991
-25.676,56.351,26.841
-26.257,54.74,26.543
-26.066,53.066,26.389
-25.782,52.109,28.544
-25.321,50.672,28.367
-25.879,53.665,28.796
-25.877,52.518,27.455
-25.43,51.526,26.261
-24.847,49.869,27.322
-25.072,49.514,28.416
-24.893,50.276,26.283
-24.489,49.105,26.29
-24.344,48.02,26.478
-25.887,51.997,33.617
-24.817,52.301,35.04
-25.964,50.073,30.609
-26.287,51.229,32.028
-26.584,50.762,33.456
-27.003,49.551,33.144
-26.767,50.151,34.959
-24.947,48.346,28.429
-25.442,49.195,29.468
-24.448,46.948,26.628
-24.655,47.65,27.549
-25.149,47.339,28.582
-25.466,46.402,28.646
-25.723,47.118,29.505
-26.613,48.758,31.667
-27.346,48.533,32.934
-26.003,48.942,30.604
-26.103,47.875,30.464
-26.448,47.003,30.453
-27.65,47.648,32.685
-27.821,48.189,34.351
-26.832,46.242,30.381
-27.211,46.974,31.437
-28.047,46.866,32.627
-28.319,46.226,32.441
-28.482,46.745,33.859
-28.222,45.56,31.619
-28.813,45.541,32.758
-26.638,45.54,29.567
-27.433,45.489,30.489
-28.071,44.834,30.736
-28.03,44.023,30.011
-28.722,44.032,31.149
-25.337,45.704,27.868
-25.96,45.535,28.734
-24.324,46.236,25.808
-24.784,45.885,26.859
-25.241,44.983,27.034
-25.189,44.205,26.23
-25.883,44.082,27.214
-27.279,44.018,28.984
-28.035,43.215,29.316
-26.542,44.814,28.829
-26.583,44.073,28.156
-26.641,43.245,27.439
-28.069,42.313,28.703
-28.561,42.215,29.778
-26.797,42.381,26.73
-27.431,42.315,27.636
-28.035,41.316,28.028
-28.02,40.259,27.411
-28.366,40.18,28.449
-24.217,47.081,23.718
-24.085,46.6,24.734
-25.048,48.002,21.682
-24.531,47.512,22.709
-24.246,46.306,22.805
-24.378,45.448,21.991
-24.147,44.96,22.966
-24.941,48.938,19.169
-25.285,48.483,20.337
-23.699,49.49,17.09
-24.304,49.181,18.089
-24.921,48.024,18.311
-25.324,47.209,17.522
-25.423,46.778,18.545
-24.89,45.913,20.941
-24.854,44.742,21.219
-25.119,47.243,20.709
-25.357,46.416,19.748
-25.875,45.674,18.89
-25.802,44.302,20.508
-25.211,43.721,21.491
-26.82,45.388,18.397
-26.43,44.858,19.371
-27.019,44.349,20.174
-28.184,44.845,20.176
-27.549,44.082,21.117
-27.646,40.419,26.249
-28.085,39.242,26.641
-25.998,42.391,25.672
-26.907,41.543,25.988
-27.243,40.702,25.278
-26.927,41.073,24.252
-27.815,40.025,24.473
-24.534,44.312,25.179
-25.189,43.333,25.425
-24.192,45.465,24.942
-24.174,44.611,24.123
-24.397,43.791,23.29
-25.884,41.917,23.927
-26.792,41.664,23.334
-25.37,42.55,24.683
-24.977,42.75,23.604
-24.914,43.196,22.519
-26.851,42.376,22.623
-27.892,41.813,23.186
-25.924,42.964,22.004
-27.062,43.306,21.942
-28.142,43.889,22.111
-28.364,38.39,25.922
-28.483,38.154,27.159
-28.702,39.77,23.933
-28.445,38.922,24.691
-29.019,37.989,25.241
-30.018,38.036,24.983
-29.821,37.205,26.098
-28.833,42.197,23.42
-28.856,40.92,23.573
-29.038,44.526,22.418
-28.785,43.384,23.064
-29.672,42.737,23.806
-30.613,43.351,24.29
-30.591,41.928,24.285
-30.283,39.219,24.322
-30.996,38.436,25.079
-29.615,39.99,23.858
-30.531,40.499,24.179
-31.444,41.129,24.692
-32.001,39.035,25.375
-31.788,37.85,25.973
-32.395,41.779,25.163
-32.203,40.381,25.148
-32.979,39.644,25.654
-34.118,40.254,25.89
-33.932,39.048,26.322
-23.261,50.867,15.062
-23.321,50.044,16.079
-23.736,52.715,13.505
-23.387,51.779,14.23
-24.18,50.702,14.833
-25.096,50.966,15.055
-25.148,49.788,15.465
-24.897,54.669,12.617
-24.238,53.755,12.987
-27.12,56.199,11.766
-25.836,55.606,12.306
-25.79,54.679,12.773
-26.843,54.657,12.892
-26.018,54.046,13.55
-25.149,52.09,14.594
-25.988,51.505,15.561
-24.596,52.773,13.716
-25.466,53.113,14.082
-26.406,53.683,14.509
-26.847,52.206,16.081
-26.964,50.849,16.359
-27.506,54.279,14.713
-26.97,53.428,15.518
-27.778,53.001,16.511
-28.84,53.78,16.75
-28.833,52.401,17.279
-28.6,56.067,9.1985
-28.283,56.336,10.66
-27.357,55.418,6.7542
-28.189,55.748,7.851
-28.401,54.891,8.6994
-28.183,53.63,8.3678
-28.486,54.033,9.5247
-25.509,54.647,5.1084
-26.427,55.001,5.8742
-24.206,53.9,3.2314
-24.797,54.221,4.2481
-25.528,53.373,4.8746
-25.872,52.201,4.5876
-26.395,52.54,5.5285
-27.693,53.27,7.3558
-28.18,52.495,8.2006
-27.132,54.169,6.5618
-27.081,52.937,6.4086
-27.388,51.886,6.2687
-28.56,51.494,8.0741
-28.801,51.83,9.0895
-28.155,51.303,5.9528
-28.344,51.303,7.0321
-29.344,51.094,7.7499
-30.234,51.452,7.3093
-30.296,51.346,8.4677
-29.326,54.835,15.588
-30.074,54.563,16.628
-28.424,54.509,13.586
-28.786,54.756,14.559
-29.984,54.756,14.019
-30.433,53.881,12.755
-31.035,54.627,13.45
-27.882,54.804,11.892
-28.031,54.483,12.735
-27.998,55.507,11.225
-28.467,54.439,10.694
-28.705,53.389,10.351
-29.796,53.337,12.088
-30.58,52.959,11.742
-29.009,53.895,12.385
-29.175,53.097,11.266
-29.027,52.366,10.167
-30.54,52.185,10.748
-31.411,52.932,11.352
-29.634,51.753,9.9884
-30.396,51.604,9.6293
-31.287,52.03,9.187
-31.371,55.251,16.104
-31.091,54.098,17.417
-32.075,54.584,12.972
-31.782,55.318,14.345
-32.678,55.731,15.505
-34.117,56.156,14.967
-33.917,55.659,16.64
-32.271,53.161,10.876
-32.23,53.771,11.887
-32.222,52.755,8.6961
-32.272,52.808,9.8221
-33.202,53.704,10.376
-34.161,54.621,9.8806
-34.229,54.871,10.907
-34.209,55.911,13.371
-35.644,56.379,14.495
-33.073,54.859,12.523
-34.272,55.389,12.047
-35.583,56.016,11.64
-37.44,56.068,13.933
-37.331,55.761,15.401
-37.262,56.349,11.32
-37.402,56.268,12.563
-38.92,54.94,13.239
-39.552,53.322,12.3
-39.396,52.985,13.442
-34.419,41.607,25.676
-35.274,40.655,25.782
-32.594,43.298,25.189
-33.451,42.447,25.462
-34.746,42.853,25.473
-35.108,44.239,25.451
-35.959,43.069,25.303
-30.589,44.767,23.914
-31.568,44.079,24.707
-29.518,45.407,21.51
-29.929,45.209,22.73
-30.866,45.929,23.108
-31.319,46.844,22.133
-31.929,46.677,23.463
-34.048,45.337,25.27
-35.468,45.669,25.391
-32.746,44.758,25.056
-32.912,46.241,24.661
-33.154,47.497,23.907
-35.864,47.329,25.197
-36.996,45.971,25.351
-33.564,48.644,23.015
-34.542,48.285,24.273
-36.247,48.855,24.518
-36.765,50.168,23.501
-38.13,49.094,23.954
-28.566,45.506,19.286
-29.165,45.491,20.32
-27.006,46.173,17.608
-27.854,45.742,18.371
-28.843,46.393,18.59
-28.931,47.417,18.082
-29.702,47.149,18.888
-25.185,47.817,16.607
-26.123,46.916,17.023
-24.191,48.886,16.309
-25.154,48.726,15.944
-26.187,49.015,16.073
-28.11,47.82,17.341
-28.992,48.526,17.732
-27.177,47.218,17.054
-27.196,48.31,16.652
-27.139,49.537,16.479
-28.968,49.694,17.561
-29.848,49.276,18.1
-28,50.264,16.991
-28.903,51.017,17.45
-29.856,51.811,17.767
-35.412,50.617,22.584
-37.395,51.033,22.243
-32.771,48.562,21.694
-33.922,49.61,22.168
-34.38,50.658,21.464
-33.4,50.511,20.32
-34.774,51.66,20.744
-30.825,46.837,20.878
-31.725,47.654,21.259
-29.994,46.162,20.569
-30.309,46.979,19.808
-30.491,47.873,19.208
-32.34,49.514,19.923
-32.626,50.642,19.445
-32.106,48.586,20.542
-31.356,48.635,19.569
-30.643,48.915,18.793
-31.788,50.827,18.675
-32.889,51.789,18.926
-30.768,50.023,18.429
-30.883,51.269,18.184
-30.936,52.603,17.915
-37.992,51.505,20.918
-38.905,50.256,20.93
-35.369,52.729,20.006
-36.672,52.361,20.61
-38.415,51.709,19.567
-38.69,51.878,18.274
-38.982,50.279,18.166
-33.254,53.095,18.514
-34.247,52.855,19.22
-32.142,53.498,17.928
-33.572,54.449,17.832
-35.231,55.212,17.474
-37.902,53.404,18.245
-38.931,52.091,17.003
-36.017,53.685,19.112
-36.647,54.518,18.069
-37.097,55.233,16.79
-39.143,52.356,15.817
-39.043,50.619,15.77
-38.63,54.213,15.783
-39.301,52.701,14.598
-39.242,51.16,13.403
-36.39,40.763,25.452
-36.23,39.714,26.044
-37.227,43.157,25.078
-36.75,41.958,25.127
-37.466,40.797,25.028
-38.776,40.883,24.684
-38.397,39.763,25.183
-38.647,46.099,24.978
-37.903,44.596,25.197
-39.571,48.669,22.48
-39.264,47.714,24.089
-40.226,46.268,24.019
-41.463,46.183,22.504
-41.087,44.926,23.844
-39.419,42.126,24.512
-40.285,41.067,24.457
-38.66,43.337,24.829
-40.256,43.474,24.364
-41.877,43.654,23.561
-42.026,41.267,24.109
-41.382,40.13,24.827
-43.414,43.672,22.277
-42.787,42.452,23.378
-43.862,41.326,23.393
-45.581,40.944,22.146
-45.102,40.254,23.541
-39.293,48.874,19.418
-39.525,48.95,20.853
-38.863,48.963,17
-39.059,48.875,18.187
-39.107,47.536,18.271
-38.914,46.364,17.329
-39.451,46.423,18.341
-38.936,49.424,14.719
-38.831,49.181,15.889
-39.082,49.962,12.384
-39.024,49.688,13.518
-38.745,48.303,13.757
-38.438,47.126,12.876
-38.38,46.939,14.067
-38.596,46.547,16.277
-38.832,45.284,16.497
-38.615,47.828,16.03
-38.404,46.713,15.162
-38.166,45.627,14.383
-38.809,44.252,15.635
-39.432,44.251,16.532
-37.943,44.564,13.713
-38.3,44.382,14.703
-38.873,43.343,14.909
-38.94,42.447,14.134
-39.81,42.537,14.879
-45.811,41.716,20.663
-46.694,39.907,20.674
-43.398,44.711,20.775
-44.633,43.334,20.694
-45.354,42.415,19.099
-44.355,42.845,17.887
-45.594,41.067,17.954
-41.041,46.74,20.766
-42.191,45.797,20.792
-40.19,47.748,20.791
-40.204,46.588,19.353
-40.209,45.463,18.262
-42.855,43.95,17.957
